Sheet,ID,Species,Location,latitude,longitude,biomass,size,source,Institution
JNCC90s,,Laminaria hyperborea,"E of Piper Point, Berehaven (Bantry Bay)",51.6254412,-9.92468911,,,,JNCC
JNCC90s,,Laminaria hyperborea,NW of Doonguddle (Skird Rocks),53.25573336,-9.99489659,,,,JNCC
JNCC90s,,Laminaria hyperborea,Ballybunnion Point (Kerry Head to Beal Point),52.52183144,-9.68642317,,,,JNCC
JNCC90s,,Laminaria hyperborea,Rutland Channel (Croghy Head to Cruit Island),54.98088962,-8.45473157,,,,JNCC
JNCC90s,,Laminaria hyperborea,Skerry SW of Garinish Island (Carrigavunig) (Sneem Harbour),51.79843229,-9.91985679,,,,JNCC
JNCC90s,,Laminaria hyperborea,NW tip of Rathlin O' Birne (Rathlin O' Birne Island),54.67010484,-8.83441868,,,,JNCC
JNCC90s,,Laminaria hyperborea,N of The Sound (Rathlin O' Birne Island),54.66896046,-8.81324149,,,,JNCC
JNCC90s,,Laminaria hyperborea,Spanish Point (Mal Bay),52.85778901,-9.45734414,,,,JNCC
JNCC90s,,Laminaria hyperborea,SE of Half Tide Rock (Puffin Island),51.84241809,-10.39979976,,,,JNCC
JNCC90s,,Laminaria hyperborea,Finavarra Point (Galway Bay),53.1564615,-9.14208858,,,,JNCC
JNCC90s,,Laminaria hyperborea,S of Cancregga (Liscannor Bay),52.92162183,-9.46411929,,,,JNCC
JNCC90s,,Laminaria hyperborea,"Belacoon cove, S (Galley Head, Glandore Bay)",51.55357411,-8.96989403,,,,JNCC
JNCC90s,,Laminaria hyperborea,"SE of Bream Rock, Old Head of Kinsale (Kinsale Harbour)",51.60988661,-8.526595,,,,JNCC
JNCC90s,,Laminaria hyperborea,"Centre of Moore Bay, Kilkee (Loop head to Donegal Point)",52.6840917,-9.65514847,,,,JNCC
JNCC90s,,Laminaria hyperborea,"W of Inishmeal, Rutland Channel (Croghy Head to Cruit Island)",54.96907154,-8.44327797,,,,JNCC
JNCC90s,,Laminaria hyperborea,S of Scariff Hedges (Outer Kenmare River),51.72554945,-10.26533321,,,,JNCC
JNCC90s,,Laminaria hyperborea,N of Carrignawohill (Mid Kenmare River),51.79118681,-9.82005452,,,,JNCC
JNCC90s,,Laminaria hyperborea,South Channel (Croghy Head to Cruit Island),54.98304689,-8.46494624,,,,JNCC
JNCC90s,,Laminaria hyperborea,S of Hook Head (Hook Head),52.12195064,-6.93199797,,,,JNCC
JNCC90s,,Laminaria hyperborea,Doulus Head (Doulus Bay),51.95222335,-10.3215388,,,,JNCC
JNCC90s,,Laminaria hyperborea,W of Black Rock (Rathlin O' Birne Island),54.66059392,-8.84011876,,,,JNCC
JNCC90s,,Laminaria hyperborea,N of Moyteoge Head (Achill Island),53.96348574,-10.18888296,,,,JNCC
JNCC90s,,Laminaria hyperborea,NE of Girteenreelane Point (Dursey Island),51.61027402,-10.18604197,,,,JNCC
JNCC90s,,Laminaria hyperborea,Centre of Ballycotton Bay (Ballycotton Bay),51.85922215,-7.98352308,,,,JNCC
JNCC90s,,Laminaria hyperborea,South of Ballylaan (Liscannor Bay),52.93047642,-9.46087886,,,,JNCC
JNCC90s,,Laminaria hyperborea,S of Knockadoan Head (Ballycotton Bay),51.87840334,-7.88017705,,,,JNCC
JNCC90s,,Laminaria hyperborea,N of Balligabrigdane (Outer Kenmare River),51.71455918,-10.03552552,,,,JNCC
JNCC90s,,Laminaria hyperborea,W of Lackdaragh (Kerry Head to Beal Point),52.43483382,-9.91240544,,,,JNCC
JNCC90s,,Laminaria hyperborea,NW Gull Rock (The Bull),51.59370962,-10.30807367,,,,JNCC
JNCC90s,,Laminaria hyperborea,NE of Inshaboy Point (Kerry Head to Beal Point),52.44996335,-9.78710084,,,,JNCC
JNCC90s,,Laminaria hyperborea,N of Ballynacourty Point (Dungarvan Harbour (NE)),52.08905944,-7.56026236,,,,JNCC
JNCC90s,,Laminaria hyperborea,SE of Kilstiffin Rocks (Liscannor Bay),52.90697152,-9.48632912,,,,JNCC
JNCC90s,,Laminaria hyperborea,"Moore Bay, Kilkee (Loop head to Donegal Point)",52.68647869,-9.66001721,,,,JNCC
JNCC90s,,Laminaria hyperborea,"Pollnagat, Easky (Sligo Bay)",54.29817255,-8.94597943,,,,JNCC
JNCC90s,,Laminaria hyperborea,Sturrall (Malin Beg to Loughros Beg Bay),54.7422124,-8.75193395,,,,JNCC
JNCC90s,,Laminaria hyperborea,NE of Inishkeeragh (Aranmore),54.96238381,-8.49433131,,,,JNCC
JNCC90s,,Laminaria hyperborea,S of Seal Rocks (Clifden Bay),53.48343783,-10.16051718,,,,JNCC
JNCC90s,,Laminaria hyperborea,Centre of Belderrig Harbour (The Stags of Broadhaven to Belderrig Harbour),54.31267604,-9.50157822,,,,JNCC
JNCC90s,,Laminaria hyperborea,Illancrone Island (Croghy Head to Cruit Island),54.9453722,-8.47733791,,,,JNCC
JNCC90s,,Laminaria hyperborea,"E of Doonroe Cliff, Portmagee Channel (Valentia Island)",51.88700354,-10.40656721,,,,JNCC
JNCC90s,,Laminaria hyperborea,S. Dawros Bay (Loughros More Bay),54.81847244,-8.52946195,,,,JNCC
JNCC90s,,Laminaria hyperborea,N of Perch Rock (Valentia Island),51.93099204,-10.31714443,,,,JNCC
JNCC90s,,Laminaria hyperborea,"Meenclady Bay, W Inishboffin Bay (Bloody Foreland)",55.15366991,-8.21188624,,,,JNCC
JNCC90s,,Laminaria hyperborea,S of Ooghawaud (Inishshark),53.60190975,-10.29461682,,,,JNCC
JNCC90s,,Laminaria hyperborea,Brinlack Port (Bloody Foreland),55.12932637,-8.29641466,,,,JNCC
JNCC90s,,Laminaria hyperborea,SSW of Hook Head (Hook Head),52.10906837,-6.94518853,,,,JNCC
JNCC90s,,Laminaria hyperborea,Horse Island (The Stags of Broadhaven to Belderrig Harbour),54.3219732,-9.5688112,,,,JNCC
JNCC90s,,Laminaria hyperborea,"E of Toninishgun Point, Rutland Channel (Croghy Head to Cruit Island)",54.98105824,-8.45663808,,,,JNCC
JNCC90s,,Laminaria hyperborea,"SSW of Sound Rock, Inishnabro (Blasket Islands)",52.05702746,-10.60365086,,,,JNCC
JNCC90s,,Laminaria hyperborea,Centre of Scraggane Bay (Magharee Islands),52.31148119,-10.02612001,,,,JNCC
JNCC90s,,Laminaria hyperborea,"SW of Portnagh Rock, St John's Point (N Donegal Bay)",54.56677581,-8.45893339,,,,JNCC
JNCC90s,,Laminaria hyperborea,NE of Black Rock (Rathlin O' Birne Island),54.66228917,-8.84040491,,,,JNCC
JNCC90s,,Laminaria hyperborea,"Rathlee Head, Lenadoon Point (Killala Bay)",54.28572206,-9.05906339,,,,JNCC
JNCC90s,,Laminaria hyperborea,SW of Kidney Rock (Mid Kenmare River),51.7587425,-9.89645784,,,,JNCC
JNCC90s,,Laminaria hyperborea,S of Flag Rock (Dursey Sound),51.61037761,-10.15884647,,,,JNCC
JNCC90s,,Laminaria hyperborea,Illaunimmil (Magharee Islands),52.33248431,-10.0445127,,,,JNCC
JNCC90s,,Laminaria hyperborea,Dundawoona Point (N Donegal Bay),54.61857654,-8.62300473,,,,JNCC
JNCC90s,,Laminaria hyperborea,E of Inishgalloon (Achill Island),53.95849092,-10.09554469,,,,JNCC
JNCC90s,,Laminaria hyperborea,Kilclogher Head (Kilbaha Bay),52.57838129,-9.82788149,,,,JNCC
JNCC90s,,Laminaria hyperborea,NE of Little Saddle Head (Achill Island),53.97602519,-10.24643011,,,,JNCC
JNCC90s,,Laminaria hyperborea,"Tonefeehney Point (Inishsheer, Aran Islands)",53.04563734,-9.56295948,,,,JNCC
JNCC90s,,Laminaria hyperborea,Skerry SW of Garinish Island (Carrigavunig) (Sneem Harbour),51.79843229,-9.91985679,,,,JNCC
JNCC90s,,Laminaria hyperborea,"W of Fardurris Point (Inishsheer, Aran Islands)",53.04208681,-9.53811056,,,,JNCC
JNCC90s,,Laminaria hyperborea,S of Muckross Head (N Donegal Bay),54.6051061,-8.58775733,,,,JNCC
JNCC90s,,Laminaria hyperborea,E of Cowrakee (Odd Rocks) (High Island),53.55221354,-10.25469253,,,,JNCC
JNCC90s,,Laminaria hyperborea,SE of Illaunimmil (Magharee Islands),52.32982435,-10.04255567,,,,JNCC
JNCC90s,,Laminaria hyperborea,SSW of Rinnamorreeny (Tory Island),55.25461897,-8.26078935,,,,JNCC
JNCC90s,,Laminaria hyperborea,Centre of Ballycotton Bay (Ballycotton Bay),51.85922215,-7.98352308,,,,JNCC
JNCC90s,,Laminaria hyperborea,S of Carrickbealatroha (Aranmore),54.97721974,-8.47794344,,,,JNCC
JNCC90s,,Laminaria hyperborea,"Coosgorm Bay, Old Head of Kinsale (Courtmacsherry Bay)",51.60461624,-8.53711668,,,,JNCC
JNCC90s,,Laminaria hyperborea,E of Inishnabro (Blasket Islands),52.0573022,-10.60604422,,,,JNCC
JNCC90s,,Laminaria hyperborea,W of Rabbit Island (Glandore Bay),51.5292975,-9.12876729,,,,JNCC
JNCC90s,,Laminaria hyperborea,Benadereen Point (Belderrig Harbour to Downpatrick Head),54.3115131,-9.45080557,,,,JNCC
JNCC90s,,Laminaria hyperborea,Priest Rock (Achill Island),53.9754983,-10.25275041,,,,JNCC
JNCC90s,,Laminaria hyperborea,Kilconly Point (Kerry Head to Beal Point),52.56051224,-9.66675637,,,,JNCC
JNCC90s,,Laminaria hyperborea,New Quay channel (opposite pier) (Inner Galway Bay),53.15690618,-9.07156407,,,,JNCC
JNCC90s,,Laminaria hyperborea,W side of Carrickakin (Achill Island),53.9720219,-10.27561558,,,,JNCC
JNCC90s,,Laminaria hyperborea,"SW of Sound Rock, Inishnabro (Blasket Islands)",52.06148538,-10.60188105,,,,JNCC
JNCC90s,,Laminaria hyperborea,Two Fathom Rock (Clare Island),53.80352076,-10.05282013,,,,JNCC
JNCC90s,,Laminaria hyperborea,Magharee Sound (Magharee Islands),52.32185264,-10.00226942,,,,JNCC
JNCC90s,,Laminaria hyperborea,SW of Scarony (Garvan Isles),55.39217803,-7.30946266,,,,JNCC
JNCC90s,,Laminaria hyperborea,W of Marnid Point (Tory Island),55.27030191,-8.22541447,,,,JNCC
JNCC90s,,Laminaria hyperborea,SW of Carrickadda (Tory Island),55.2458631,-8.18911231,,,,JNCC
JNCC90s,,Laminaria hyperborea,SW of Muckross Head (N Donegal Bay),54.60657915,-8.59870318,,,,JNCC
JNCC90s,,Laminaria hyperborea,SE of Carrigan Head (N Donegal Bay),54.61825578,-8.67945405,,,,JNCC
JNCC90s,,Laminaria hyperborea,"N of Church Island, Valentia Harbour (Valentia Island)",51.93849568,-10.28383252,,,,JNCC
JNCC90s,,Laminaria hyperborea,Mweenmore (Inishshark),53.58141545,-10.28724199,,,,JNCC
JNCC90s,,Laminaria hyperborea,N of Portmore (Inishtrahull),55.43413988,-7.22758389,,,,JNCC
JNCC90s,,Laminaria hyperborea,W of Cloghmore Point (Kilkieran Bay),53.24046786,-9.54728516,,,,JNCC
JNCC90s,,Laminaria hyperborea,"Carrickabraghy, Doagh Isle (Malin Head)",55.31503227,-7.37565488,,,,JNCC
JNCC90s,,Laminaria hyperborea,E of Carravaniheen Island (Ardgroom Harbour),51.76937832,-9.86303031,,,,JNCC
JNCC90s,,Laminaria hyperborea,"SW of Wyon Point, Termon (Croghy Head to Cruit Island)",54.9386887,-8.46421258,,,,JNCC
JNCC90s,,Laminaria hyperborea,E side of the Stags (The Stags of Broadhaven),54.3651271,-9.78889923,,,,JNCC
JNCC90s,,Laminaria hyperborea,N of Kidney Rock (Mid Kenmare River),51.76688845,-9.89193327,,,,JNCC
JNCC90s,,Laminaria hyperborea,Submarine (U-260) pinnacle (Glandore Bay),51.48445273,-9.1019714,,,,JNCC
JNCC90s,,Laminaria hyperborea,E of Dunworly Point (Clonakilty Bay),51.57074007,-8.7481504,,,,JNCC
JNCC90s,,Laminaria hyperborea,W of Benwee Geevraun Point (The Stags of Broadhaven to Belderrig Harbour),54.32301416,-9.5808769,,,,JNCC
